"","YearCollected","SurveyAreaIdentifier","sum_all_sp","n_visits"
"4207",2005,"L454182",1057,3
"4208",2005,"L455522",3,13
"4209",2005,"L456280",46,1
"4210",2005,"L457727",97,8
"4211",2005,"L457758",1796,8
"4212",2005,"L457759",1783,8
"4213",2005,"L465590",338,5
"4214",2005,"L467216",6324,11
"4215",2005,"L467234",1473,11
"4216",2005,"L467260",1038,12
"4217",2005,"L468458",2688,14
"4218",2005,"L470036",470,8
"4219",2005,"L470048",36,1
"4220",2005,"L470582",596,3
"4221",2005,"L470625",27,10
"4222",2005,"L470626",63,10
"4223",2005,"L470627",9,10
"4224",2005,"L470630",98,25
"4225",2005,"L471581",46,16
"4226",2005,"L472167",1937,9
"4227",2005,"L473315",19451,22
"4228",2005,"L473466",1056,8
"4229",2005,"L473468",3330,3
"4230",2005,"L473469",96133,9
"4231",2005,"L474336",1946,36
"4232",2005,"L474644",4,10
"4233",2005,"L474683",802,20
"4234",2005,"L474870",147,10
"4235",2005,"L475072",207,44
"4236",2005,"L475103",6694,14
"4237",2005,"L479566",177,10
"4238",2005,"L479571",307,2
"4239",2005,"L479626",693,4
"4240",2005,"L480898",191,8
"4241",2005,"L480911",2334,11
"4242",2005,"L481481",1,8
"4243",2005,"L481668",1072,6
"4244",2005,"L483019",9360,6
"4245",2005,"L483813",2243,6
"4246",2005,"L487764",273,8
"4247",2005,"L492366",151,8
"4248",2005,"L498357",268,8
"4249",2005,"L500620",107,5
"4250",2005,"L503056",80,4
"4251",2005,"L505543",2070,4
"4252",2005,"L506623",229,21
"4253",2005,"L506627",751,15
"4254",2005,"L507426",425,13
"4255",2005,"L507429",504,13
"4256",2005,"L507726",984,5
"4257",2005,"L507732",337,4
"4258",2005,"L507738",416,4
"4259",2005,"L507744",5801,7
"4260",2005,"L509711",154,1
"4261",2005,"L509712",102,1
"4262",2005,"L509713",134,1
"4263",2005,"L510868",3679,3
"4264",2005,"L512565",18,14
"4265",2005,"L517059",30643,6
"4266",2005,"L517060",690,9
"4267",2005,"L517067",1352,6
"4268",2005,"L519202",438,6
"4269",2005,"L521785",24,8
"4270",2005,"L521822",27,8
"4271",2005,"L522089",1474,12
"4272",2005,"L522126",578,7
"4273",2005,"L522159",3304,6
"4274",2005,"L549315",1125,6
"4275",2005,"L552689",152,6
"4276",2005,"L552721",412,3
"4277",2005,"L567918",1581,7
"4278",2005,"L567950",76,4
"4279",2005,"L567968",16,6
"4280",2005,"L567984",161,5
"4281",2005,"L567988",11,4
"4282",2005,"L571616",1658,6
"4283",2005,"L580981",0,1
"4284",2005,"L587796",3090,8
"4285",2005,"L588669",290,8
"4286",2005,"L604462",359,6
"4287",2005,"L604476",32578,6
"4288",2005,"L604485",7440,6
"4289",2005,"L604504",1765782,6
"4290",2005,"L606296",222,5
"4291",2005,"L610800",3319,4
"4292",2005,"L616666",81,5
"4293",2005,"L618570",254,2
"4294",2005,"L636673",2749,4
"4295",2005,"L654733",169,2
"4296",2005,"L681012",26,1
"4297",2005,"L687201",1238,9
"4298",2005,"L718307",2466,14
"4299",2005,"L718378",5244,3
"4300",2005,"L718439",3799,6
"4301",2005,"L835237",2433,6
"4302",2005,"L838536",85,9
"4303",2005,"L92448",39863,17
"4304",2006,"L1254859",1453,20.8571428571429
"4305",2006,"L1333790",157,3
"4306",2006,"L1468921",507,6
"4307",2006,"L1468925",187,1
"4308",2006,"L1468926",160,2
"4309",2006,"L1468927",89,1
"4310",2006,"L1468931",87,1
"4311",2006,"L1468933",21,1
"4312",2006,"L1468943",240,6
"4313",2006,"L1468944",908,5
"4314",2006,"L1468945",620,5
"4315",2006,"L1468955",409,5
"4316",2006,"L1468957",911,6
"4317",2006,"L1468986",335,10
"4318",2006,"L1469112",22,1
"4319",2006,"L1540787",66,2
"4320",2006,"L1540833",75,1
"4321",2006,"L1540858",32,1
"4322",2006,"L1540878",238,1
"4323",2006,"L1540879",83,2
"4324",2006,"L1540895",1,1
"4325",2006,"L1540912",1,1
"4326",2006,"L160592",340,1
"4327",2006,"L167700",327,3
"4328",2006,"L211434",23993,15
"4329",2006,"L215343",4510,13
"4330",2006,"L248057",1382,10
"4331",2006,"L275403",518,4
"4332",2006,"L305542",36706,15
"4333",2006,"L317582",39,6
"4334",2006,"L317583",16750,45
"4335",2006,"L330914",2511,29
"4336",2006,"L358647",175,7
"4337",2006,"L383952",2169,4
"4338",2006,"L454182",515,3
"4339",2006,"L455080",24,0.964285714285714
"4340",2006,"L468505",1138,12
"4341",2006,"L475103",2788,5
"4342",2006,"L475105",698,2
"4343",2006,"L479622",240,2
"4344",2006,"L577975",1186,8
"4345",2006,"L660873",6143,5
"4346",2006,"L838536",72,6
"4347",2006,"L906006",285,2
"4348",2007,"L1020443",452,12
"4349",2007,"L125062",1249,18
"4350",2007,"L125101",0,2
"4351",2007,"L1254859",1033,19.9642857142857
"4352",2007,"L127324",2232,8
"4353",2007,"L129135",22807,10
"4354",2007,"L132063",451,9
"4355",2007,"L140803",0,2
"4356",2007,"L1468921",3824,7
"4357",2007,"L1468923",44,1
"4358",2007,"L1468926",423,9
"4359",2007,"L1468931",61,2
"4360",2007,"L1468943",797,6
"4361",2007,"L1468944",451,5
"4362",2007,"L1468945",1287,5
"4363",2007,"L1468953",578,4
"4364",2007,"L1468955",2539,5
"4365",2007,"L1468957",2650,6
"4366",2007,"L1468973",695,1
"4367",2007,"L1468992",180,5
"4368",2007,"L1469132",32,4
"4369",2007,"L1469174",111,3
"4370",2007,"L1469175",18,3
"4371",2007,"L1469198",24,2
"4372",2007,"L1469298",44,4
"4373",2007,"L1469596",0,1
"4374",2007,"L1470247",211,22
"4375",2007,"L152499",5393,9
"4376",2007,"L1540786",79,4
"4377",2007,"L1540789",97,4
"4378",2007,"L1540791",160,5
"4379",2007,"L1540794",18,3
"4380",2007,"L1540801",136,4
"4381",2007,"L1540810",99,3
"4382",2007,"L1540813",87,3
"4383",2007,"L1540815",128,4
"4384",2007,"L1540819",610,3
"4385",2007,"L1540828",261,5
"4386",2007,"L1540830",66,4
"4387",2007,"L1540832",971,3
"4388",2007,"L1540837",37,2
"4389",2007,"L1540838",32,3
"4390",2007,"L1540851",1,2
"4391",2007,"L1540856",308,5
"4392",2007,"L1540861",288,6
"4393",2007,"L1540869",68,2
"4394",2007,"L1540873",422,8
"4395",2007,"L1540874",695,1
"4396",2007,"L1540876",38,4
"4397",2007,"L1540878",0,2
"4398",2007,"L1540887",31,1
"4399",2007,"L1540891",488,5
"4400",2007,"L1540894",50,3
"4401",2007,"L1540897",417,4
"4402",2007,"L1540900",437,7
"4403",2007,"L1540901",234,6
"4404",2007,"L1540911",129,2
"4405",2007,"L1540913",717,5
"4406",2007,"L158903",1260,1
"4407",2007,"L1652506",140,2
"4408",2007,"L1655346",1253,3
"4409",2007,"L1655354",1189,3
"4410",2007,"L1655362",3728,5
"4411",2007,"L165940",475,11
"4412",2007,"L167700",656,2
"4413",2007,"L207359",824,6
"4414",2007,"L211434",13598,6
"4415",2007,"L2122868",6051,6
"4416",2007,"L215343",4221,20
"4417",2007,"L2290807",260,3
"4418",2007,"L2290820",546,3
"4419",2007,"L2290828",2511,3
"4420",2007,"L2290838",4521,3
"4421",2007,"L234625",465,8
"4422",2007,"L248057",4797,4
"4423",2007,"L248904",74,2
"4424",2007,"L267398",9320,21
"4425",2007,"L269484",1012,9
"4426",2007,"L269491",10030,5
"4427",2007,"L275397",0,1
"4428",2007,"L275403",244,4
"4429",2007,"L275453",493,2
"4430",2007,"L279820",1250,13
"4431",2007,"L281058",328,6
"4432",2007,"L317583",7274,23
"4433",2007,"L330914",430,19
"4434",2007,"L333770",299,11
"4435",2007,"L337068",266,12
"4436",2007,"L343754",11507,4
"4437",2007,"L383948",144,7
"4438",2007,"L450031",1380,28
"4439",2007,"L453702",2819,6
"4440",2007,"L457727",12,21
"4441",2007,"L457758",471,22
"4442",2007,"L457759",54,22
"4443",2007,"L470630",74,12
"4444",2007,"L473469",49877,7
"4445",2007,"L475103",4432,7
"4446",2007,"L481631",120,5
"4447",2007,"L506226",1375,14
"4448",2007,"L506346",317,11
"4449",2007,"L506623",286,9
"4450",2007,"L519120",951,4
"4451",2007,"L552239",148,1
"4452",2007,"L577975",871,5
"4453",2007,"L595331",918,13
"4454",2007,"L619473",1125,12
"4455",2007,"L621352",1552,29
"4456",2007,"L621807",338,16
"4457",2007,"L621829",479,16
"4458",2007,"L654384",2042,27
"4459",2007,"L655130",1,1
"4460",2007,"L660496",466,10
"4461",2007,"L660873",3699,5
"4462",2007,"L679571",737,13
"4463",2007,"L679575",35,1
"4464",2007,"L688689",0,2
"4465",2007,"L727008",103,3
"4466",2007,"L772413",11913,11
"4467",2007,"L827330",12391,13
"4468",2007,"L835237",2529,6
"4469",2007,"L92448",44929,21
"4470",2007,"L99391",1278,15
"4471",2007,"L99392",1126,12
"4472",2008,"L1020443",375,7
"4473",2008,"L109144",4180,7
"4474",2008,"L125062",1599,18
"4475",2008,"L1254859",937,22
"4476",2008,"L127324",3428,10
"4477",2008,"L129046",6800,10
"4478",2008,"L129084",4653,12
"4479",2008,"L129135",4595,5
"4480",2008,"L130767",246,7
"4481",2008,"L132063",561,7
"4482",2008,"L1468921",4513,7
"4483",2008,"L1468922",1554,2
"4484",2008,"L1468926",325,1
"4485",2008,"L1468927",7557,6
"4486",2008,"L1468928",841,3
"4487",2008,"L1468943",728,7
"4488",2008,"L1468944",781,3
"4489",2008,"L1468945",1886,5
"4490",2008,"L1468948",24,1
"4491",2008,"L1468950",63,2
"4492",2008,"L1468951",101,1
"4493",2008,"L1468953",176,2
"4494",2008,"L1468955",1514,5
"4495",2008,"L1468957",2403,5
"4496",2008,"L1468959",4192,22
"4497",2008,"L1468960",2640,17
"4498",2008,"L1468962",268,13
"4499",2008,"L1468966",133,2
"4500",2008,"L1468967",83,2
"4501",2008,"L1468968",41,3
"4502",2008,"L1468973",985,4
"4503",2008,"L1468974",332,2
"4504",2008,"L1468976",57,8
"4505",2008,"L1468982",59,2
"4506",2008,"L1468983",508,2
"4507",2008,"L1468994",350,2
"4508",2008,"L1469152",642,3
"4509",2008,"L1469153",204,2
"4510",2008,"L1469154",426,2
"4511",2008,"L1469156",477,1
"4512",2008,"L1469190",431,1
"4513",2008,"L1469228",411,2
"4514",2008,"L1469257",5,3
"4515",2008,"L1469278",64,2
"4516",2008,"L1469302",5,1
"4517",2008,"L1469333",81,2
"4518",2008,"L1469515",80,1
"4519",2008,"L1469673",25,1
"4520",2008,"L1472874",0,1
"4521",2008,"L1477151",10,1
"4522",2008,"L152499",5419,6
"4523",2008,"L1540787",36,1
"4524",2008,"L1540790",3402,19
"4525",2008,"L1540791",104,3
"4526",2008,"L1540801",398,3
"4527",2008,"L1540813",17,3
"4528",2008,"L1540816",74,4
"4529",2008,"L1540828",75,3
"4530",2008,"L1540830",17,3
"4531",2008,"L1540831",90,4
"4532",2008,"L1540832",412,1
"4533",2008,"L1540843",1,1
"4534",2008,"L1540859",2,1
"4535",2008,"L1540861",305,3
"4536",2008,"L1540868",4,2
"4537",2008,"L1540874",185,1
"4538",2008,"L1540877",1346,5
"4539",2008,"L1540883",194,13
"4540",2008,"L1540885",1307,5
"4541",2008,"L1540891",1578,3
"4542",2008,"L1540894",31,3
"4543",2008,"L1540899",3890,9
"4544",2008,"L1540900",1000,2
"4545",2008,"L1540901",56,2
"4546",2008,"L1540913",734,3
"4547",2008,"L1540915",25,1
"4548",2008,"L164826",481,4
"4549",2008,"L164827",522,4
"4550",2008,"L1652506",163,5
"4551",2008,"L1655346",1631,6
"4552",2008,"L1655354",1514,5
"4553",2008,"L1655362",12116,11
"4554",2008,"L166400",517,1
"4555",2008,"L170028",2308,6
"4556",2008,"L197073",6029,4
"4557",2008,"L207359",1385,7
"4558",2008,"L211434",13856,7
"4559",2008,"L2122868",6060,6
"4560",2008,"L215343",3915,14
"4561",2008,"L2290807",1006,6
"4562",2008,"L2290820",954,4
"4563",2008,"L2290828",2106,4
"4564",2008,"L2290838",2868,6
"4565",2008,"L2453306",91,1
"4566",2008,"L249523",6001,4
"4567",2008,"L259930",2420,6
"4568",2008,"L267398",3828,17
"4569",2008,"L279820",978,10
"4570",2008,"L281051",554,26
"4571",2008,"L281058",89,8
"4572",2008,"L286815",3153,15
"4573",2008,"L304849",253,1
"4574",2008,"L3157607",792,4
"4575",2008,"L337068",151,9
"4576",2008,"L343754",2747,2
"4577",2008,"L385875",1606,12
"4578",2008,"L386755",96,2
"4579",2008,"L419447",752,4
"4580",2008,"L448189",1143,4
"4581",2008,"L450133",101,2
"4582",2008,"L450156",3715,7
"4583",2008,"L452920",421,3
"4584",2008,"L453702",9302,16
"4585",2008,"L455080",816,72
"4586",2008,"L468458",173,1
"4587",2008,"L470625",63,10
"4588",2008,"L470626",0,1
"4589",2008,"L473466",472,4
"4590",2008,"L473469",56222,8
"4591",2008,"L474683",423,10
"4592",2008,"L475103",3064,4
"4593",2008,"L475105",128,2
"4594",2008,"L479571",90,1
"4595",2008,"L480904",4246,3
"4596",2008,"L480911",959,11
"4597",2008,"L481631",122,7
"4598",2008,"L486255",3478,22
"4599",2008,"L487764",11,2
"4600",2008,"L489398",5,1
"4601",2008,"L506226",1110,14
"4602",2008,"L506346",1470,19
"4603",2008,"L506623",548,9
"4604",2008,"L506627",32,1
"4605",2008,"L519067",1031,6
"4606",2008,"L551112",374,2
"4607",2008,"L551119",94,2
"4608",2008,"L577975",3864,21
"4609",2008,"L594861",508,1
"4610",2008,"L601195",1186,5
"4611",2008,"L602509",23,1
"4612",2008,"L606099",1852,18
"4613",2008,"L606107",197,15
"4614",2008,"L606111",907,15
"4615",2008,"L606116",268,16
"4616",2008,"L606293",1142,17
"4617",2008,"L606297",440,17
"4618",2008,"L606334",3328,18
"4619",2008,"L606354",57,11
"4620",2008,"L606356",233,12
"4621",2008,"L610800",6551,8
"4622",2008,"L619473",1142,9
"4623",2008,"L621777",325,1
"4624",2008,"L631672",5728,6
"4625",2008,"L632015",944,6
"4626",2008,"L679559",50,1
"4627",2008,"L679561",148,4
"4628",2008,"L679571",29,2
"4629",2008,"L688691",0,1
"4630",2008,"L735211",576,9
"4631",2008,"L767320",0,1
"4632",2008,"L769965",250,11
"4633",2008,"L772402",4704,12
"4634",2008,"L797058",5405,16
"4635",2008,"L797072",4121,14
"4636",2008,"L835237",4385,5
"4637",2008,"L838557",218,21
"4638",2008,"L92448",17648,3
"4639",2008,"L99388",1345,22
"4640",2008,"L99391",13,4
"4641",2008,"L99392",5,1
"4642",2009,"L1020443",393,8
"4643",2009,"L109534",232,4
"4644",2009,"L1254859",1363,19
"4645",2009,"L127324",1690,6
"4646",2009,"L129135",3677,4
"4647",2009,"L132063",950,4
"4648",2009,"L140043",15,17
"4649",2009,"L1468921",6666,6
"4650",2009,"L1468923",380,5
"4651",2009,"L1468927",910,3
"4652",2009,"L1468943",904,4
"4653",2009,"L1468944",786,7
"4654",2009,"L1468945",1098,7
"4655",2009,"L1468949",185,3
"4656",2009,"L1468950",31,4
"4657",2009,"L1468951",951,6
"4658",2009,"L1468952",460,5
"4659",2009,"L1468953",394,6
"4660",2009,"L1468955",1427,7
"4661",2009,"L1468957",5352,6
"4662",2009,"L1468958",1,1
"4663",2009,"L1468959",2554,25
"4664",2009,"L1468960",1411,14
"4665",2009,"L1468962",71,10
"4666",2009,"L1468967",251,1
"4667",2009,"L1468971",368,1
"4668",2009,"L1468972",52,1
"4669",2009,"L1468973",141,1
"4670",2009,"L1468974",323,5
"4671",2009,"L1468976",70,11
"4672",2009,"L1469174",10,3
"4673",2009,"L1469210",21,1
"4674",2009,"L1469393",139,1
"4675",2009,"L152499",2285,4
"4676",2009,"L1540790",1633,12
"4677",2009,"L1540827",1449,2
"4678",2009,"L1540835",290,2
"4679",2009,"L1540863",1,1
"4680",2009,"L1540874",229,3
"4681",2009,"L1540883",289,11
"4682",2009,"L1540910",102,1
"4683",2009,"L1541148",4,1
"4684",2009,"L164826",705,6
"4685",2009,"L1652506",35,3
"4686",2009,"L1655346",948,3
"4687",2009,"L1655354",508,3
"4688",2009,"L1655362",3352,4
"4689",2009,"L165940",61,1
"4690",2009,"L166400",3460,3
"4691",2009,"L215343",3008,13
"4692",2009,"L2290807",740,3
"4693",2009,"L2290820",487,3
"4694",2009,"L2290828",1275,3
"4695",2009,"L2290838",873,3
"4696",2009,"L2453306",710,4
"4697",2009,"L249523",2613,10
"4698",2009,"L259930",1541,3
"4699",2009,"L267398",1132,12
"4700",2009,"L271618",0,1
"4701",2009,"L275032",1332,2
"4702",2009,"L278604",11034,10
"4703",2009,"L279820",1509,14
"4704",2009,"L280975",0,1
"4705",2009,"L281051",3412,37
"4706",2009,"L281393",0,1
"4707",2009,"L286815",4714,16
"4708",2009,"L298499",0,1
"4709",2009,"L3157607",1365,9
"4710",2009,"L326967",0,1
"4711",2009,"L337068",142,9
"4712",2009,"L386755",112,5
"4713",2009,"L419447",211,3
"4714",2009,"L448189",1172,3
"4715",2009,"L450031",147,19
"4716",2009,"L450133",167,1
"4717",2009,"L450156",4235,9
"4718",2009,"L452920",139,2
"4719",2009,"L455080",2867,82
"4720",2009,"L462778",230,18
"4721",2009,"L470630",23,16
"4722",2009,"L473469",23518,4
"4723",2009,"L475103",5850,8
"4724",2009,"L475105",380,5
"4725",2009,"L479571",464,6
"4726",2009,"L479616",426,12
"4727",2009,"L480911",1242,11
"4728",2009,"L481631",164,5
"4729",2009,"L486255",1505,14.9285714285714
"4730",2009,"L487764",26,3
"4731",2009,"L506226",831,7
"4732",2009,"L506346",300,8
"4733",2009,"L506627",9,1
"4734",2009,"L507255",0,1
"4735",2009,"L519067",336,4
"4736",2009,"L519120",395,4
"4737",2009,"L577975",3582,20
"4738",2009,"L600004",0,1
"4739",2009,"L601195",1108,5
"4740",2009,"L606099",1228,13.8928571428571
"4741",2009,"L606107",304,14
"4742",2009,"L606111",206,10
"4743",2009,"L606116",71,14
"4744",2009,"L606293",697,13.9285714285714
"4745",2009,"L606297",95,9.92857142857143
"4746",2009,"L606334",1651,14
"4747",2009,"L606354",70,13.9285714285714
"4748",2009,"L606356",273,13.8928571428571
"4749",2009,"L610800",6508,6
"4750",2009,"L618570",0,1
"4751",2009,"L619473",40,6
"4752",2009,"L621777",32,1
"4753",2009,"L632015",78,1
"4754",2009,"L655190",28,7
"4755",2009,"L659883",565,3
"4756",2009,"L660873",5137,5
"4757",2009,"L677573",8077,7
"4758",2009,"L679561",181,5
"4759",2009,"L679571",130,5
"4760",2009,"L722562",4338,5
"4761",2009,"L728677",2855,4
"4762",2009,"L769965",6,3
"4763",2009,"L771473",0,1
"4764",2009,"L772402",181,4
"4765",2009,"L772413",2860,5
"4766",2009,"L780301",1,1
"4767",2009,"L797058",3124,20
"4768",2009,"L797072",8447,21
"4769",2009,"L802161",305,3
"4770",2009,"L804041",0,1
"4771",2009,"L835237",3192,7
"4772",2009,"L838536",5,4
"4773",2009,"L99388",520,29
"4774",2009,"L99391",82,9
"4775",2009,"L99392",1177,14
"4776",2010,"L1006702",0,1
"4777",2010,"L1020443",798,24
"4778",2010,"L1022013",397,4
"4779",2010,"L1022046",2,1
"4780",2010,"L1024041",1086,5
"4781",2010,"L109173",1003,13
"4782",2010,"L109534",270,4
"4783",2010,"L1254859",819,13.8571428571429
"4784",2010,"L127324",3296,11
"4785",2010,"L129135",9953,5
"4786",2010,"L131590",2,1
"4787",2010,"L140043",71,15
"4788",2010,"L140803",0,2
"4789",2010,"L1468921",2815,7
"4790",2010,"L1468931",497,3
"4791",2010,"L1468943",910,4
"4792",2010,"L1468944",268,3
"4793",2010,"L1468945",2059,5
"4794",2010,"L1468950",37,3
"4795",2010,"L1468951",1037,7
"4796",2010,"L1468952",3841,6
"4797",2010,"L1468953",895,11
"4798",2010,"L1468955",4274,6
"4799",2010,"L1468957",6348,5
"4800",2010,"L1468958",4105,8
"4801",2010,"L1468959",1368,12
"4802",2010,"L1468960",628,10
"4803",2010,"L1468974",1031,5
"4804",2010,"L1468985",62,3
"4805",2010,"L1469174",96,4
"4806",2010,"L1477035",0,1
"4807",2010,"L1495817",468,3
"4808",2010,"L1495818",3949,13
"4809",2010,"L1495819",251,5
"4810",2010,"L1495822",2,2
"4811",2010,"L1495824",119,3
"4812",2010,"L1495856",828,3
"4813",2010,"L152499",12814,3
"4814",2010,"L1540790",755,10
"4815",2010,"L1540844",11,1
"4816",2010,"L158611",0,1
"4817",2010,"L164826",895,3
"4818",2010,"L165143",16581,5
"4819",2010,"L166172",0,1
"4820",2010,"L166174",5,7
"4821",2010,"L167326",0,1
"4822",2010,"L167700",1907,5
"4823",2010,"L1812856",107,1
"4824",2010,"L215343",126,3
"4825",2010,"L2226269",0,1
"4826",2010,"L2309446",593,3
"4827",2010,"L248904",1377,11
"4828",2010,"L267199",788,5
"4829",2010,"L267398",6452,21
"4830",2010,"L271618",2,1
"4831",2010,"L278604",9025,10
"4832",2010,"L279820",931,14
"4833",2010,"L281051",5421,41
"4834",2010,"L281393",22,1
"4835",2010,"L281397",1,2
"4836",2010,"L281763",623,4
"4837",2010,"L286815",2031,8
"4838",2010,"L3170603",0,1
"4839",2010,"L330914",2512,25
"4840",2010,"L348626",117,3
"4841",2010,"L354678",354,5
"4842",2010,"L383952",10112,24
"4843",2010,"L448189",1138,4
"4844",2010,"L450156",705,1
"4845",2010,"L455080",1769,112.928571428571
"4846",2010,"L466303",261,5.85714285714286
"4847",2010,"L470582",297,4
"4848",2010,"L470630",52,9
"4849",2010,"L473469",33946,6
"4850",2010,"L475103",2612,5
"4851",2010,"L479571",1178,6
"4852",2010,"L481631",395,5
"4853",2010,"L486255",1269,5
"4854",2010,"L489398",31,1
"4855",2010,"L492467",238,1
"4856",2010,"L506226",116,4
"4857",2010,"L506346",1,2
"4858",2010,"L506627",38,1
"4859",2010,"L519120",1948,8
"4860",2010,"L519397",0,1
"4861",2010,"L577975",1793,19
"4862",2010,"L598880",1441,1
"4863",2010,"L598881",2305,1
"4864",2010,"L598883",2,1
"4865",2010,"L598884",375,1
"4866",2010,"L602602",6448,3
"4867",2010,"L606099",884,11
"4868",2010,"L606111",587,10
"4869",2010,"L606293",482,11
"4870",2010,"L606334",769,11
"4871",2010,"L610800",747,2
"4872",2010,"L619473",658,15
"4873",2010,"L660873",4732,4
"4874",2010,"L663699",0,2
"4875",2010,"L663701",0,2
"4876",2010,"L663702",0,2
"4877",2010,"L663703",6,2
"4878",2010,"L663704",49,2
"4879",2010,"L677573",9156,7
"4880",2010,"L678875",300,2
"4881",2010,"L722562",4169,4
"4882",2010,"L726097",0,2
"4883",2010,"L728677",9936,12
"4884",2010,"L735211",197,8
"4885",2010,"L769965",246,5
"4886",2010,"L772413",3587,9
"4887",2010,"L772841",23117,28
"4888",2010,"L780761",0,1
"4889",2010,"L802161",29,1
"4890",2010,"L815089",219,4
"4891",2010,"L815117",884,17
"4892",2010,"L816569",577,3
"4893",2010,"L835237",6987,7
"4894",2010,"L92448",12964,3
"4895",2010,"L963148",0,1
"4896",2010,"L977151",4185,8
"4897",2010,"L991769",662,6
"4898",2010,"L991772",596,5
"4899",2011,"L1009192",82,1
"4900",2011,"L1020443",837,10
"4901",2011,"L1075333",0,2
"4902",2011,"L109534",735,12
"4903",2011,"L1178498",750,4
"4904",2011,"L1191767",376,2
"4905",2011,"L1232441",235,3
"4906",2011,"L1252036",6,1
"4907",2011,"L1252039",0,1
"4908",2011,"L1252044",0,1
"4909",2011,"L1252047",1,1
"4910",2011,"L1252062",2,1
"4911",2011,"L1252068",0,1
"4912",2011,"L1252084",0,1
"4913",2011,"L1252090",0,1
"4914",2011,"L1252093",0,1
"4915",2011,"L1252096",0,1
"4916",2011,"L1252102",0,1
"4917",2011,"L1252108",0,1
"4918",2011,"L1252111",0,1
"4919",2011,"L1252116",0,1
"4920",2011,"L1254859",1431,19
"4921",2011,"L1255048",183,4
"4922",2011,"L1261638",18,2
"4923",2011,"L127375",0,0.964285714285714
"4924",2011,"L1298263",0,1
"4925",2011,"L1307221",1426,1
